Order ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer ID,Region,City,Peak Hours
T001702,11-11-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,11,"25,000","2,75,000",Customer-111,Asia,Kolkata,09:00 AM – 11:00 AM
T001629,30-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,28,"3,50,000","98,00,000",Customer-017,Asia,Chennai,06:00 PM – 09:00 PM
T001600,24-10-2025,PROD-007,USB-C Docking Station,Electronics,27,"2,50,000","67,50,000",Customer-102,Asia,Hyderabad,06:00 PM – 09:00 PM
T001539,14-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,280,"3,50,000","9,80,00,000",Customer-135,Asia,Singapore,06:00 PM – 09:00 PM
T001406,23-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,22,"1,80,000","39,60,000",Customer-149,Asia,Hyderabad,12:00 PM – 03:00 PM
T001651,04-11-2025,PROD-004,Standing Desk Converter,Furniture,80,"5,00,000","4,00,00,000",Customer-109,Asia,Bengaluru,12:00 PM – 03:00 PM
T000328,05-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,40,"25,000","10,00,000",Customer-017,Asia,Delhi,09:00 AM – 11:00 AM
T000443,26-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,11,"25,000","2,75,000",Customer-012,Asia,Bengaluru,09:00 AM – 11:00 AM
T000775,19-05-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,450,"25,000","1,12,50,000",Customer-131,Asia,Tokyo,09:00 AM – 11:00 AM
T001088,24-07-2025,PROD-005,Noise-Cancelling Headphones,Electronics,27,"9,50,000","2,56,50,000",Customer-052,Asia,Dubai,06:00 PM – 09:00 PM
T001221,21-08-2025,PROD-003,27-inch 4K Monitor,Electronics,35,"12,00,000","4,20,00,000",Customer-047,Asia,Singapore,06:00 PM – 09:00 PM
T001636,31-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,200,"1,80,000","3,60,00,000",Customer-018,Asia,Dubai,12:00 PM – 03:00 PM
T000178,30-01-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,46,"25,000","11,50,000",Customer-108,Asia,Hyderabad,09:00 AM – 11:00 AM
T001323,11-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,39,"4,50,000","1,75,50,000",Customer-040,Asia,Dubai,12:00 PM – 03:00 PM
T000705,05-05-2025,PROD-004,Standing Desk Converter,Furniture,30,"5,00,000","1,50,00,000",Customer-040,Asia,Bengaluru,12:00 PM – 03:00 PM
T000087,10-01-2025,PROD-001,Ergonomic Mesh Chair,Furniture,29,"4,50,000","1,30,50,000",Customer-014,Asia,Kolkata,12:00 PM – 03:00 PM
T001884,12-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,50,"1,80,000","90,00,000",Customer-062,Asia,Kolkata,12:00 PM – 03:00 PM
T001948,24-12-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,47,"25,000","11,75,000",Customer-066,Asia,Tokyo,09:00 AM – 11:00 AM
T000458,28-03-2025,PROD-004,Standing Desk Converter,Furniture,34,"5,00,000","1,70,00,000",Customer-148,Asia,Dubai,12:00 PM – 03:00 PM
T001829,03-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,37,"1,20,000","44,40,000",Customer-033,Asia,Kolkata,09:00 AM – 11:00 AM
T000055,08-01-2025,PROD-004,Standing Desk Converter,Furniture,400,"5,00,000","20,00,00,000",Customer-105,North America,New York,12:00 PM – 03:00 PM
T001502,09-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,35,"3,50,000","1,22,50,000",Customer-021,North America,New York,06:00 PM – 09:00 PM
T000644,24-04-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,33,"3,50,000","1,15,50,000",Customer-056,Asia,Bengaluru,06:00 PM – 09:00 PM
T000678,01-05-2025,PROD-007,USB-C Docking Station,Electronics,21,"2,50,000","52,50,000",Customer-073,Europe,London,06:00 PM – 09:00 PM
T000222,10-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,36,"4,50,000","1,62,00,000",Customer-123,Asia,Pune,12:00 PM – 03:00 PM
T000114,17-01-2025,PROD-004,Standing Desk Converter,Furniture,16,"5,00,000","80,00,000",Customer-082,Asia,Kolkata,12:00 PM – 03:00 PM
T000983,04-07-2025,PROD-003,27-inch 4K Monitor,Electronics,35,"12,00,000","4,20,00,000",Customer-041,Asia,Kolkata,06:00 PM – 09:00 PM
T001229,25-08-2025,PROD-004,Standing Desk Converter,Furniture,11,"5,00,000","55,00,000",Customer-108,Asia,Pune,12:00 PM – 03:00 PM
T001000,09-07-2025,PROD-007,USB-C Docking Station,Electronics,39,"2,50,000","97,50,000",Customer-096,Asia,Hyderabad,06:00 PM – 09:00 PM
T000175,30-01-2025,PROD-007,USB-C Docking Station,Electronics,17,"2,50,000","42,50,000",Customer-031,Asia,Mumbai,06:00 PM – 09:00 PM
T000782,21-05-2025,PROD-003,27-inch 4K Monitor,Electronics,9,"12,00,000","1,08,00,000",Customer-080,Asia,Bengaluru,06:00 PM – 09:00 PM
T000590,21-04-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,35,"3,50,000","1,22,50,000",Customer-021,Europe,London,06:00 PM – 09:00 PM
T001560,20-10-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,430,"1,20,000","5,16,00,000",Customer-028,Asia,Dubai,09:00 AM – 11:00 AM
T000019,03-01-2025,PROD-010,Webcam 1080p HD,Electronics,26,"2,00,000","52,00,000",Customer-122,Asia,Tokyo,06:00 PM – 09:00 PM
T000424,25-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,22,"9,50,000","2,09,00,000",Customer-034,North America,New York,06:00 PM – 09:00 PM
T001344,12-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,18,"9,50,000","1,71,00,000",Customer-112,Asia,Hyderabad,06:00 PM – 09:00 PM
T000286,27-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,34,"3,50,000","1,19,00,000",Customer-150,Asia,Pune,06:00 PM – 09:00 PM
T001584,22-10-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,41,"3,50,000","1,43,50,000",Customer-048,Asia,Mumbai,06:00 PM – 09:00 PM
T000429,25-03-2025,PROD-010,Webcam 1080p HD,Electronics,19,"2,00,000","38,00,000",Customer-093,Asia,Dubai,06:00 PM – 09:00 PM
T001510,09-10-2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"1,80,000","14,40,000",Customer-067,Europe,London,12:00 PM – 03:00 PM
T001319,11-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,34,"25,000","8,50,000",Customer-124,Asia,Singapore,09:00 AM – 11:00 AM
T000670,30-04-2025,PROD-003,27-inch 4K Monitor,Electronics,45,"12,00,000","5,40,00,000",Customer-139,North America,New York,06:00 PM – 09:00 PM
T000032,06-01-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,37,"1,20,000","44,40,000",Customer-075,Asia,Hyderabad,09:00 AM – 11:00 AM
T000941,25-06-2025,PROD-007,USB-C Docking Station,Electronics,25,"2,50,000","62,50,000",Customer-073,Asia,Dubai,06:00 PM – 09:00 PM
T000723,12-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,39,"1,20,000","46,80,000",Customer-005,Asia,Bengaluru,09:00 AM – 11:00 AM
T000995,04-07-2025,PROD-010,Webcam 1080p HD,Electronics,480,"2,00,000","9,60,00,000",Customer-075,Asia,Delhi,06:00 PM – 09:00 PM
T000215,06-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,40,"4,50,000","1,80,00,000",Customer-111,Asia,Singapore,12:00 PM – 03:00 PM
T000814,30-05-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,160,"3,50,000","5,60,00,000",Customer-061,Asia,Delhi,06:00 PM – 09:00 PM
T000327,05-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,14,"3,50,000","49,00,000",Customer-064,Asia,Kolkata,06:00 PM – 09:00 PM
T000561,15-04-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,35,"1,20,000","42,00,000",Customer-071,North America,New York,09:00 AM – 11:00 AM
T001113,28-07-2025,PROD-005,Noise-Cancelling Headphones,Electronics,38,"9,50,000","3,61,00,000",Customer-015,Asia,Delhi,06:00 PM – 09:00 PM
T000701,05-05-2025,PROD-010,Webcam 1080p HD,Electronics,27,"2,00,000","54,00,000",Customer-053,Asia,Mumbai,06:00 PM – 09:00 PM
T001579,21-10-2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"9,50,000","95,00,000",Customer-071,Asia,Delhi,06:00 PM – 09:00 PM
T001190,15-08-2025,PROD-005,Noise-Cancelling Headphones,Electronics,42,"9,50,000","3,99,00,000",Customer-095,North America,New York,06:00 PM – 09:00 PM
T000342,06-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,42,"9,50,000","3,99,00,000",Customer-090,Asia,Hyderabad,06:00 PM – 09:00 PM
T000630,23-04-2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"9,50,000","85,50,000",Customer-099,Asia,Chennai,06:00 PM – 09:00 PM
T000148,22-01-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,31,"1,20,000","37,20,000",Customer-111,Asia,Mumbai,09:00 AM – 11:00 AM
T001310,10-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,20,"4,50,000","90,00,000",Customer-028,Asia,Bengaluru,12:00 PM – 03:00 PM
T000361,11-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,26,"25,000","6,50,000",Customer-081,Asia,Pune,09:00 AM – 11:00 AM
T000084,10-01-2025,PROD-001,Ergonomic Mesh Chair,Furniture,24,"4,50,000","1,08,00,000",Customer-042,Asia,Dubai,12:00 PM – 03:00 PM
T000049,07-01-2025,PROD-010,Webcam 1080p HD,Electronics,35,"2,00,000","70,00,000",Customer-124,Asia,Chennai,06:00 PM – 09:00 PM
T000469,31-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,41,"1,80,000","73,80,000",Customer-108,Asia,Hyderabad,12:00 PM – 03:00 PM
T000156,23-01-2025,PROD-007,USB-C Docking Station,Electronics,12,"2,50,000","30,00,000",Customer-092,Asia,Hyderabad,06:00 PM – 09:00 PM
T000773,19-05-2025,PROD-003,27-inch 4K Monitor,Electronics,7,"12,00,000","84,00,000",Customer-071,Asia,Tokyo,06:00 PM – 09:00 PM
T001240,26-08-2025,PROD-003,27-inch 4K Monitor,Electronics,360,"12,00,000","43,20,00,000",Customer-049,Asia,Dubai,06:00 PM – 09:00 PM
T001201,19-08-2025,PROD-007,USB-C Docking Station,Electronics,36,"2,50,000","90,00,000",Customer-139,Asia,Pune,06:00 PM – 09:00 PM
T001403,23-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,45,"3,50,000","1,57,50,000",Customer-066,Asia,Mumbai,06:00 PM – 09:00 PM
T001203,19-08-2025,PROD-001,Ergonomic Mesh Chair,Furniture,38,"4,50,000","1,71,00,000",Customer-049,Asia,Mumbai,12:00 PM – 03:00 PM
T001631,30-10-2025,PROD-004,Standing Desk Converter,Furniture,26,"5,00,000","1,30,00,000",Customer-133,Europe,London,12:00 PM – 03:00 PM
T000501,04-04-2025,PROD-001,Ergonomic Mesh Chair,Furniture,300,"4,50,000","13,50,00,000",Customer-100,Asia,Dubai,12:00 PM – 03:00 PM
T001765,21-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"4,50,000","18,00,000",Customer-069,Asia,Tokyo,12:00 PM – 03:00 PM
T000180,30-01-2025,PROD-005,Noise-Cancelling Headphones,Electronics,37,"9,50,000","3,51,50,000",Customer-088,Asia,Kolkata,06:00 PM – 09:00 PM
T001048,14-07-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,33,"1,20,000","39,60,000",Customer-104,North America,New York,09:00 AM – 11:00 AM
T001756,21-11-2025,PROD-007,USB-C Docking Station,Electronics,29,"2,50,000","72,50,000",Customer-085,Asia,Hyderabad,06:00 PM – 09:00 PM
T000951,26-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,15,"3,50,000","52,50,000",Customer-112,Asia,Kolkata,06:00 PM – 09:00 PM
T001317,10-09-2025,PROD-010,Webcam 1080p HD,Electronics,36,"2,00,000","72,00,000",Customer-096,Asia,Pune,06:00 PM – 09:00 PM
T001620,30-10-2025,PROD-001,Ergonomic Mesh Chair,Furniture,12,"4,50,000","54,00,000",Customer-087,Asia,Hyderabad,12:00 PM – 03:00 PM
T000529,08-04-2025,PROD-003,27-inch 4K Monitor,Electronics,14,"12,00,000","1,68,00,000",Customer-131,Asia,Dubai,06:00 PM – 09:00 PM
T000347,06-03-2025,PROD-010,Webcam 1080p HD,Electronics,18,"2,00,000","36,00,000",Customer-149,Asia,Kolkata,06:00 PM – 09:00 PM
T001388,22-09-2025,PROD-004,Standing Desk Converter,Furniture,47,"5,00,000","2,35,00,000",Customer-148,Asia,Chennai,12:00 PM – 03:00 PM
T001961,25-12-2025,PROD-007,USB-C Docking Station,Electronics,21,"2,50,000","52,50,000",Customer-068,Asia,Hyderabad,06:00 PM – 09:00 PM
T001051,16-07-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,23,"3,50,000","80,50,000",Customer-024,Asia,Tokyo,06:00 PM – 09:00 PM
T001973,26-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,30,"1,20,000","36,00,000",Customer-124,Asia,Bengaluru,09:00 AM – 11:00 AM
T001442,26-09-2025,PROD-007,USB-C Docking Station,Electronics,36,"2,50,000","90,00,000",Customer-030,Asia,Pune,06:00 PM – 09:00 PM
T000602,21-04-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,34,"1,20,000","40,80,000",Customer-121,Asia,Bengaluru,09:00 AM – 11:00 AM
T001282,05-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,36,"3,50,000","1,26,00,000",Customer-040,Asia,Hyderabad,06:00 PM – 09:00 PM
T000244,11-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,16,"4,50,000","72,00,000",Customer-026,Asia,Chennai,12:00 PM – 03:00 PM
T001337,12-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,19,"4,50,000","85,50,000",Customer-087,Asia,Pune,12:00 PM – 03:00 PM
T001068,17-07-2025,PROD-009,Adjustable Monitor Arm,Furniture,16,"1,80,000","28,80,000",Customer-037,Asia,Delhi,12:00 PM – 03:00 PM
T001476,01-10-2025,PROD-007,USB-C Docking Station,Electronics,14,"2,50,000","35,00,000",Customer-001,Europe,London,06:00 PM – 09:00 PM
T000313,04-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,16,"1,80,000","28,80,000",Customer-065,Asia,Mumbai,12:00 PM – 03:00 PM
T000436,26-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,41,"4,50,000","1,84,50,000",Customer-102,Asia,Tokyo,12:00 PM – 03:00 PM
T001899,16-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,170,"1,20,000","2,04,00,000",Customer-113,Asia,Kolkata,09:00 AM – 11:00 AM
T001329,11-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,23,"4,50,000","1,03,50,000",Customer-007,Asia,Tokyo,12:00 PM – 03:00 PM
T000309,28-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,12,"25,000","3,00,000",Customer-139,Asia,Chennai,09:00 AM – 11:00 AM
T000431,25-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"3,50,000","31,50,000",Customer-046,Asia,Hyderabad,06:00 PM – 09:00 PM
T000661,28-04-2025,PROD-010,Webcam 1080p HD,Electronics,13,"2,00,000","26,00,000",Customer-076,Europe,London,06:00 PM – 09:00 PM
T000371,11-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,30,"4,50,000","1,35,00,000",Customer-020,Asia,Singapore,12:00 PM – 03:00 PM
T000567,15-04-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,45,"25,000","11,25,000",Customer-049,Asia,Pune,09:00 AM – 11:00 AM
T000980,02-07-2025,PROD-005,Noise-Cancelling Headphones,Electronics,15,"9,50,000","1,42,50,000",Customer-031,Asia,Tokyo,06:00 PM – 09:00 PM
T000182,30-01-2025,PROD-001,Ergonomic Mesh Chair,Furniture,25,"4,50,000","1,12,50,000",Customer-038,Asia,Kolkata,12:00 PM – 03:00 PM
T001363,18-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,18,"4,50,000","81,00,000",Customer-050,Asia,Singapore,12:00 PM – 03:00 PM
T000622,22-04-2025,PROD-007,USB-C Docking Station,Electronics,38,"2,50,000","95,00,000",Customer-015,Europe,London,06:00 PM – 09:00 PM
T000819,30-05-2025,PROD-009,Adjustable Monitor Arm,Furniture,24,"1,80,000","43,20,000",Customer-004,Europe,London,12:00 PM – 03:00 PM
T001193,15-08-2025,PROD-004,Standing Desk Converter,Furniture,280,"5,00,000","14,00,00,000",Customer-019,Asia,Kolkata,12:00 PM – 03:00 PM
T000953,27-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,48,"1,80,000","86,40,000",Customer-009,Asia,Dubai,12:00 PM – 03:00 PM
T001422,24-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,34,"1,20,000","40,80,000",Customer-025,Asia,Kolkata,09:00 AM – 11:00 AM
T001841,04-12-2025,PROD-009,Adjustable Monitor Arm,Furniture,39,"1,80,000","70,20,000",Customer-079,Asia,Pune,12:00 PM – 03:00 PM
T000923,23-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,48,"3,50,000","1,68,00,000",Customer-010,Asia,Mumbai,06:00 PM – 09:00 PM
T001074,23-07-2025,PROD-007,USB-C Docking Station,Electronics,20,"2,50,000","50,00,000",Customer-088,Asia,Kolkata,06:00 PM – 09:00 PM
T000297,28-02-2025,PROD-010,Webcam 1080p HD,Electronics,17,"2,00,000","34,00,000",Customer-052,Asia,Bengaluru,06:00 PM – 09:00 PM
T000967,30-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,41,"1,80,000","73,80,000",Customer-108,North America,New York,12:00 PM – 03:00 PM
T000462,28-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,45,"4,50,000","2,02,50,000",Customer-031,Asia,Mumbai,12:00 PM – 03:00 PM
T001303,10-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,40,"1,80,000","72,00,000",Customer-036,North America,New York,12:00 PM – 03:00 PM
T001177,13-08-2025,PROD-003,27-inch 4K Monitor,Electronics,26,"12,00,000","3,12,00,000",Customer-040,Asia,Delhi,06:00 PM – 09:00 PM
T000378,12-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"9,50,000","57,00,000",Customer-142,Asia,Pune,06:00 PM – 09:00 PM
T000799,22-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"1,20,000","7,20,000",Customer-021,Asia,Bengaluru,09:00 AM – 11:00 AM
T001103,25-07-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,36,"3,50,000","1,26,00,000",Customer-026,Asia,Singapore,06:00 PM – 09:00 PM
T000106,16-01-2025,PROD-010,Webcam 1080p HD,Electronics,42,"2,00,000","84,00,000",Customer-067,Asia,Singapore,06:00 PM – 09:00 PM
T000127,20-01-2025,PROD-004,Standing Desk Converter,Furniture,41,"5,00,000","2,05,00,000",Customer-094,Asia,Chennai,12:00 PM – 03:00 PM
T001996,31-12-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,39,"1,20,000","46,80,000",Customer-135,Asia,Hyderabad,09:00 AM – 11:00 AM
T000839,05-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,21,"3,50,000","73,50,000",Customer-084,Asia,Pune,06:00 PM – 09:00 PM
T000356,10-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,50,"3,50,000","1,75,00,000",Customer-006,Europe,London,06:00 PM – 09:00 PM
T001617,29-10-2025,PROD-007,USB-C Docking Station,Electronics,18,"2,50,000","45,00,000",Customer-048,Asia,Bengaluru,06:00 PM – 09:00 PM
T000683,01-05-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,41,"25,000","10,25,000",Customer-041,Asia,Dubai,09:00 AM – 11:00 AM
T000813,30-05-2025,PROD-010,Webcam 1080p HD,Electronics,28,"2,00,000","56,00,000",Customer-013,Asia,Singapore,06:00 PM – 09:00 PM
T001681,07-11-2025,PROD-005,Noise-Cancelling Headphones,Electronics,390,"9,50,000","37,05,00,000",Customer-053,North America,New York,06:00 PM – 09:00 PM
T000210,06-02-2025,PROD-004,Standing Desk Converter,Furniture,35,"5,00,000","1,75,00,000",Customer-041,Asia,Delhi,12:00 PM – 03:00 PM
T001493,07-10-2025,PROD-004,Standing Desk Converter,Furniture,7,"5,00,000","35,00,000",Customer-091,Asia,Hyderabad,12:00 PM – 03:00 PM
T000141,21-01-2025,PROD-001,Ergonomic Mesh Chair,Furniture,30,"4,50,000","1,35,00,000",Customer-105,Asia,Singapore,12:00 PM – 03:00 PM
T001975,26-12-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"3,50,000","28,00,000",Customer-104,Europe,London,06:00 PM – 09:00 PM
T001340,12-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,41,"1,20,000","49,20,000",Customer-127,Asia,Bengaluru,09:00 AM – 11:00 AM
T001798,26-11-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,26,"1,20,000","31,20,000",Customer-080,Asia,Mumbai,09:00 AM – 11:00 AM
T001575,21-10-2025,PROD-007,USB-C Docking Station,Electronics,36,"2,50,000","90,00,000",Customer-078,Asia,Hyderabad,06:00 PM – 09:00 PM
T001182,14-08-2025,PROD-009,Adjustable Monitor Arm,Furniture,40,"1,80,000","72,00,000",Customer-035,Asia,Hyderabad,12:00 PM – 03:00 PM
T001394,22-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,48,"9,50,000","4,56,00,000",Customer-118,Asia,Tokyo,06:00 PM – 09:00 PM
T001816,01-12-2025,PROD-007,USB-C Docking Station,Electronics,34,"2,50,000","85,00,000",Customer-099,Asia,Chennai,06:00 PM – 09:00 PM
T000712,08-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,28,"1,20,000","33,60,000",Customer-089,North America,New York,09:00 AM – 11:00 AM
T001794,26-11-2025,PROD-001,Ergonomic Mesh Chair,Furniture,27,"4,50,000","1,21,50,000",Customer-044,Asia,Bengaluru,12:00 PM – 03:00 PM
T000893,16-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,36,"3,50,000","1,26,00,000",Customer-012,Asia,Hyderabad,06:00 PM – 09:00 PM
T000860,11-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,40,"4,50,000","1,80,00,000",Customer-013,Europe,London,12:00 PM – 03:00 PM
T000011,02-01-2025,PROD-003,27-inch 4K Monitor,Electronics,30,"12,00,000","3,60,00,000",Customer-003,Europe,London,06:00 PM – 09:00 PM
T001695,11-11-2025,PROD-003,27-inch 4K Monitor,Electronics,10,"12,00,000","1,20,00,000",Customer-015,North America,New York,06:00 PM – 09:00 PM
T001428,25-09-2025,PROD-003,27-inch 4K Monitor,Electronics,29,"12,00,000","3,48,00,000",Customer-011,Asia,Singapore,06:00 PM – 09:00 PM
T000283,26-02-2025,PROD-007,USB-C Docking Station,Electronics,24,"2,50,000","60,00,000",Customer-061,Asia,Hyderabad,06:00 PM – 09:00 PM
T000811,30-05-2025,PROD-009,Adjustable Monitor Arm,Furniture,28,"1,80,000","50,40,000",Customer-032,Asia,Kolkata,12:00 PM – 03:00 PM
T001342,12-09-2025,PROD-007,USB-C Docking Station,Electronics,42,"2,50,000","1,05,00,000",Customer-032,Asia,Hyderabad,06:00 PM – 09:00 PM
T000292,27-02-2025,PROD-010,Webcam 1080p HD,Electronics,6,"2,00,000","12,00,000",Customer-105,Asia,Pune,06:00 PM – 09:00 PM
T000755,16-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,18,"9,50,000","1,71,00,000",Customer-092,Asia,Kolkata,06:00 PM – 09:00 PM
T000627,23-04-2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"4,50,000","40,50,000",Customer-134,North America,New York,12:00 PM – 03:00 PM
T000944,26-06-2025,PROD-007,USB-C Docking Station,Electronics,410,"2,50,000","10,25,00,000",Customer-121,North America,New York,06:00 PM – 09:00 PM
T000862,11-06-2025,PROD-003,27-inch 4K Monitor,Electronics,310,"12,00,000","37,20,00,000",Customer-066,Asia,Mumbai,06:00 PM – 09:00 PM
T000130,20-01-2025,PROD-005,Noise-Cancelling Headphones,Electronics,25,"9,50,000","2,37,50,000",Customer-097,Asia,Pune,06:00 PM – 09:00 PM
T001176,13-08-2025,PROD-003,27-inch 4K Monitor,Electronics,410,"12,00,000","49,20,00,000",Customer-034,Asia,Tokyo,06:00 PM – 09:00 PM
T000324,05-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,20,"1,20,000","24,00,000",Customer-107,Asia,Mumbai,09:00 AM – 11:00 AM
T001091,24-07-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,230,"3,50,000","8,05,00,000",Customer-120,Asia,Delhi,06:00 PM – 09:00 PM
T000844,05-06-2025,PROD-007,USB-C Docking Station,Electronics,23,"2,50,000","57,50,000",Customer-124,Asia,Chennai,06:00 PM – 09:00 PM
T000964,30-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,19,"1,80,000","34,20,000",Customer-129,Asia,Bengaluru,12:00 PM – 03:00 PM
T001865,08-12-2025,PROD-005,Noise-Cancelling Headphones,Electronics,160,"9,50,000","15,20,00,000",Customer-024,Asia,Pune,06:00 PM – 09:00 PM
T000866,12-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,45,"3,50,000","1,57,50,000",Customer-123,Asia,Delhi,06:00 PM – 09:00 PM
T000922,23-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"1,20,000","6,00,000",Customer-146,Asia,Kolkata,09:00 AM – 11:00 AM
T000696,05-05-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,34,"3,50,000","1,19,00,000",Customer-016,Asia,Kolkata,06:00 PM – 09:00 PM
T000216,06-02-2025,PROD-010,Webcam 1080p HD,Electronics,470,"2,00,000","9,40,00,000",Customer-133,Asia,Hyderabad,06:00 PM – 09:00 PM
T001781,25-11-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,46,"3,50,000","1,61,00,000",Customer-083,Asia,Kolkata,06:00 PM – 09:00 PM
T001262,27-08-2025,PROD-010,Webcam 1080p HD,Electronics,31,"2,00,000","62,00,000",Customer-090,Asia,Tokyo,06:00 PM – 09:00 PM
T000159,23-01-2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"1,80,000","14,40,000",Customer-081,Asia,Mumbai,12:00 PM – 03:00 PM
T001059,16-07-2025,PROD-001,Ergonomic Mesh Chair,Furniture,38,"4,50,000","1,71,00,000",Customer-031,Asia,Delhi,12:00 PM – 03:00 PM
T000989,04-07-2025,PROD-004,Standing Desk Converter,Furniture,48,"5,00,000","2,40,00,000",Customer-111,Asia,Chennai,12:00 PM – 03:00 PM
T000842,05-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"3,50,000","35,00,000",Customer-015,Asia,Chennai,06:00 PM – 09:00 PM
T000635,23-04-2025,PROD-007,USB-C Docking Station,Electronics,13,"2,50,000","32,50,000",Customer-090,Asia,Mumbai,06:00 PM – 09:00 PM
T000517,07-04-2025,PROD-003,27-inch 4K Monitor,Electronics,49,"12,00,000","5,88,00,000",Customer-037,Asia,Tokyo,06:00 PM – 09:00 PM
